      (+0.9600, -1.9600)
      (+0.9600, -1.3800)
      (+0.9417, -1.2882)
      (+0.8897, -1.2103)
      (+0.8118, -1.1583)
      (+0.7200, -1.1400)
      (+0.1200, -1.1400)
      (+0.0282, -1.1583)
      (-0.0497, -1.2103)
      (-0.1017, -1.2882)
      (-0.1200, -1.3800)
      (-0.1200, -1.9600)
      (-0.1017, -2.0518)
      (-0.0497, -2.1297)
      (+0.0282, -2.1817)
      (+0.1200, -2.2000)
  HaftGrip           seam   loop=False filled=False tone=4 layer=0 strokeMult=0.80 strokeInR=0.09944 noStroke=0 lineAlpha=0.55 n=2
      (-0.2607, -3.2641)
      (-0.8081, -2.8607)
  HarnessStrap       trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09323 noStroke=0 lineAlpha=0.85 n=20
      (+0.7200, -2.2000)
      (+0.8118, -2.1817)
      (+0.8897, -2.1297)
      (+0.9417, -2.0518)
      (+0.9600, -1.9600)
      (+0.9600, -1.3800)
      (+0.9417, -1.2882)
      (+0.8897, -1.2103)
      (+0.8118, -1.1583)
      (+0.7200, -1.1400)
      (+0.1200, -1.1400)
      (+0.0282, -1.1583)
      (-0.0497, -1.2103)
      (-0.1017, -1.2882)
      (-0.1200, -1.3800)
      (-0.1200, -1.9600)
      (-0.1017, -2.0518)
      (-0.0497, -2.1297)
      (+0.0282, -2.1817)
      (+0.1200, -2.2000)
  HaftTrim           trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09323 noStroke=0 lineAlpha=0.85 n=4
      (+0.9615, -1.5380)
      (-1.2785, -4.5780)
      (-1.7615, -4.2220)
      (+0.4785, -1.1820)

##### 대마법사 pack.arcane (코호트 8)

[HEAD] Wizard Hat  equip.head.wizardhat   (앵커 y=0.00000)
  HatBrim            fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=0 lineAlpha=1.00 n=32
      (-2.2000, +0.3400)
      (-2.0000, +0.4511)
      (-1.8000, +0.5516)
      (-1.6000, +0.6415)
      (-1.4000, +0.7208)
      (-1.2000, +0.7896)
      (-1.0000, +0.8478)
      (-0.8000, +0.8954)
      (-0.6000, +0.9324)
      (-0.4000, +0.9588)
      (-0.2000, +0.9747)
      (+0.0000, +0.9800)
      (+0.2000, +0.9747)
      (+0.4000, +0.9588)
      (+0.6000, +0.9324)
      (+0.8000, +0.8954)
      (+1.0000, +0.8478)
      (+1.2000, +0.7896)
      (+1.4000, +0.7208)
      (+1.6000, +0.6415)
      (+1.8000, +0.5516)
      (+2.0000, +0.4511)
      (+2.2000, +0.3400)
      (+2.0800, -0.0600)
      (+1.8000, -0.3000)
      (+1.4800, -0.0400)
      (+1.2000, +0.3400)
      (+0.0000, +0.3400)
      (-1.2000, +0.3400)
      (-1.4600, -0.0200)
      (-1.7600, -0.1800)
      (-2.0600, -0.0200)
  HatCone            fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=0 lineAlpha=1.00 n=31
      (+1.4000, +0.3150)
      (+1.3270, +0.4679)
      (+1.2456, +0.6177)
      (+1.1558, +0.7646)
      (+1.0575, +0.9084)
      (+0.9508, +1.0493)
      (+0.8356, +1.1871)
      (+0.7120, +1.3219)
      (+0.5800, +1.4537)
      (+0.4395, +1.5826)
      (+0.2906, +1.7084)
      (+0.1333, +1.8312)
      (-0.0325, +1.9509)
      (-0.2067, +2.0677)
      (-0.3894, +2.1815)
      (-0.5805, +2.2922)
      (-0.7800, +2.4000)
      (-0.8455, +2.2766)
      (-0.9078, +2.1493)
      (-0.9667, +2.0180)
      (-1.0224, +1.8829)
      (-1.0749, +1.7437)
      (-1.1241, +1.6007)
      (-1.1700, +1.4538)
      (-1.2127, +1.3029)
      (-1.2520, +1.1480)
      (-1.2882, +0.9893)
      (-1.3210, +0.8266)
      (-1.3506, +0.6600)
      (-1.3769, +0.4895)
      (-1.4000, +0.3150)
  HatBand            fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=1 lineAlpha=0.00 n=4
      (+1.3400, +0.3600)
      (+1.0636, +0.9000)
      (-1.3067, +0.9000)
      (-1.3400, +0.3600)
  HatMoon            fillns loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=1 lineAlpha=0.00 n=40
      (-1.2606, +0.5341)
      (-1.0515, +0.4606)
      (-0.8308, +0.4405)
      (-0.6119, +0.4749)
      (-0.4080, +0.5617)
      (-0.2316, +0.6957)
      (-0.0932, +0.8688)
      (-0.0013, +1.0704)
      (+0.0385, +1.2884)
      (+0.0239, +1.5095)
      (-0.0443, +1.7204)
      (-0.1620, +1.9081)
      (-0.3220, +2.0615)
      (-0.5145, +2.1711)
      (-0.7281, +2.2303)
      (-0.9496, +2.2355)
      (-1.1657, +2.1865)
      (-1.3633, +2.0861)
      (-1.5303, +1.9406)
      (-1.6567, +1.7586)
      (-1.7349, +1.5512)
      (-1.6460, +1.6383)
      (-1.5415, +1.7058)
      (-1.4257, +1.7512)
      (-1.3031, +1.7725)
      (-1.1787, +1.7689)
      (-1.0576, +1.7405)
      (-0.9446, +1.6885)
      (-0.8442, +1.6150)
      (-0.7605, +1.5230)
      (-0.6969, +1.4161)
      (-0.6559, +1.2986)
      (-0.6391, +1.1753)
      (-0.6474, +1.0512)
      (-0.6802, +0.9312)
      (-0.7364, +0.8202)
      (-0.8135, +0.7226)
      (-0.9086, +0.6424)
      (-1.0178, +0.5828)
      (-1.1367, +0.5462)
  HatTrimBrim        trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.85 n=23
      (-2.2000, +0.3400)
      (-2.0000, +0.4511)
      (-1.8000, +0.5516)
      (-1.6000, +0.6415)
      (-1.4000, +0.7208)
      (-1.2000, +0.7896)
      (-1.0000, +0.8478)
      (-0.8000, +0.8954)
      (-0.6000, +0.9324)
      (-0.4000, +0.9588)
      (-0.2000, +0.9747)
      (+0.0000, +0.9800)
      (+0.2000, +0.9747)
      (+0.4000, +0.9588)
      (+0.6000, +0.9324)
      (+0.8000, +0.8954)
      (+1.0000, +0.8478)
      (+1.2000, +0.7896)
      (+1.4000, +0.7208)
      (+1.6000, +0.6415)
      (+1.8000, +0.5516)
      (+2.0000, +0.4511)
      (+2.2000, +0.3400)
  HatTrimCone        trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.85 n=17
      (+1.4000, +0.3150)
      (+1.3270, +0.4679)
      (+1.2456, +0.6177)
      (+1.1558, +0.7646)
      (+1.0575, +0.9084)
      (+0.9508, +1.0493)
      (+0.8356, +1.1871)
      (+0.7120, +1.3219)
      (+0.5800, +1.4537)
      (+0.4395, +1.5826)
      (+0.2906, +1.7084)
      (+0.1333, +1.8312)
      (-0.0325, +1.9509)
      (-0.2067, +2.0677)
      (-0.3894, +2.1815)
      (-0.5805, +2.2922)
      (-0.7800, +2.4000)

[EYES] Astro Lens  equip.eyes.astrolens   (앵커 y=0.00000)
  LensDisc           fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=24
      (+0.5600, +0.0400)
      (+0.5409, +0.1849)
      (+0.4850, +0.3200)
      (+0.3960, +0.4360)
      (+0.2800, +0.5250)
      (+0.1449, +0.5809)
      (+0.0000, +0.6000)
      (-0.1449, +0.5809)
      (-0.2800, +0.5250)
      (-0.3960, +0.4360)
      (-0.4850, +0.3200)
      (-0.5409, +0.1849)
      (-0.5600, +0.0400)
      (-0.5409, -0.1049)
      (-0.4850, -0.2400)
      (-0.3960, -0.3560)
      (-0.2800, -0.4450)
      (-0.1449, -0.5009)
      (-0.0000, -0.5200)
      (+0.1449, -0.5009)
      (+0.2800, -0.4450)
      (+0.3960, -0.3560)
      (+0.4850, -0.2400)
      (+0.5409, -0.1049)
  LensCore           fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=16
      (+0.2800, +0.0400)
      (+0.2587, +0.1472)
      (+0.1980, +0.2380)
      (+0.1072, +0.2987)
      (+0.0000, +0.3200)
      (-0.1072, +0.2987)
      (-0.1980, +0.2380)
      (-0.2587, +0.1472)
      (-0.2800, +0.0400)
      (-0.2587, -0.0672)
      (-0.1980, -0.1580)
      (-0.1072, -0.2187)
      (-0.0000, -0.2400)
      (+0.1072, -0.2187)
      (+0.1980, -0.1580)
      (+0.2587, -0.0672)
  LensCradle         fillns loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=40
      (-0.3217, -1.0300)
      (-0.4470, -1.1303)
      (-0.5423, -1.2595)
      (-0.6013, -1.4088)
      (-0.6199, -1.5682)
      (-0.5971, -1.7270)
      (-0.5342, -1.8747)
      (-0.4355, -2.0013)
      (-0.3076, -2.0983)
      (-0.1592, -2.1592)
      (-0.0000, -2.1800)
      (+0.1592, -2.1592)
      (+0.3076, -2.0983)
      (+0.4355, -2.0013)
      (+0.5342, -1.8747)
      (+0.5971, -1.7270)
      (+0.6199, -1.5682)
      (+0.6013, -1.4088)
      (+0.5423, -1.2595)
      (+0.4470, -1.1303)
      (+0.3217, -1.0300)
      (+0.3742, -1.1093)
      (+0.4075, -1.1984)
      (+0.4199, -1.2926)
      (+0.4108, -1.3873)
      (+0.3807, -1.4775)
      (+0.3310, -1.5586)
      (+0.2643, -1.6264)
      (+0.1841, -1.6775)
      (+0.0945, -1.7092)
      (+0.0000, -1.7200)
      (-0.0945, -1.7092)
      (-0.1841, -1.6775)
      (-0.2643, -1.6264)
      (-0.3310, -1.5586)
      (-0.3807, -1.4775)
      (-0.4108, -1.3873)
      (-0.4199, -1.2926)
      (-0.4075, -1.1984)
      (-0.3742, -1.1093)
  LensArm            line   loop=False filled=False tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=6
      (-0.2800, +0.5250)
      (-0.5288, +0.5120)
      (-0.7472, +0.5250)
      (-0.9352, +0.5640)
      (-1.0928, +0.6290)
      (-1.2200, +0.7200)
  LensBezel          trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.08647 noStroke=0 lineAlpha=0.85 n=24
      (+0.5600, +0.0400)
      (+0.5409, +0.1849)
      (+0.4850, +0.3200)
      (+0.3960, +0.4360)
      (+0.2800, +0.5250)
      (+0.1449, +0.5809)
      (+0.0000, +0.6000)
      (-0.1449, +0.5809)
      (-0.2800, +0.5250)
      (-0.3960, +0.4360)
      (-0.4850, +0.3200)
      (-0.5409, +0.1849)
      (-0.5600, +0.0400)
      (-0.5409, -0.1049)
      (-0.4850, -0.2400)
      (-0.3960, -0.3560)
      (-0.2800, -0.4450)
      (-0.1449, -0.5009)
      (-0.0000, -0.5200)
      (+0.1449, -0.5009)
      (+0.2800, -0.4450)
      (+0.3960, -0.3560)
      (+0.4850, -0.2400)
      (+0.5409, -0.1049)

[NECK] Moon Clasp  equip.neck.moonclasp   (앵커 y=-1.27818)
  ClaspPlate         fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=4
      (-1.4400, -1.1800)
      (+1.4400, -1.1800)
      (+1.4400, -2.2400)
      (-1.4400, -2.2400)
  ClaspMoon          fillns loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=1 lineAlpha=0.00 n=56
      (-0.5764, -0.8429)
      (-0.7138, -0.9596)
      (-0.8279, -1.0992)
      (-0.9152, -1.2569)
      (-0.9727, -1.4278)
      (-0.9986, -1.6062)
      (-0.9920, -1.7863)
      (-0.9532, -1.9624)
      (-0.8834, -2.1286)
      (-0.7849, -2.2796)
      (-0.6609, -2.4104)
      (-0.5155, -2.5169)
      (-0.3532, -2.5955)
      (-0.1795, -2.6438)
      (-0.0000, -2.6600)
      (+0.1795, -2.6438)
      (+0.3532, -2.5955)
      (+0.5155, -2.5169)
      (+0.6609, -2.4104)
      (+0.7849, -2.2796)
      (+0.8834, -2.1286)
      (+0.9532, -1.9624)
      (+0.9920, -1.7863)
      (+0.9986, -1.6062)
      (+0.9727, -1.4278)
      (+0.9152, -1.2569)
      (+0.8279, -1.0992)
      (+0.7138, -0.9596)
      (+0.5764, -0.8429)
      (+0.6309, -0.9368)
      (+0.6702, -1.0380)
      (+0.6934, -1.1441)
      (+0.6999, -1.2525)
      (+0.6895, -1.3606)
      (+0.6626, -1.4658)
      (+0.6197, -1.5656)
      (+0.5619, -1.6575)
      (+0.4905, -1.7394)
      (+0.4074, -1.8092)
      (+0.3144, -1.8654)
      (+0.2139, -1.9065)
      (+0.1083, -1.9316)
      (+0.0000, -1.9400)
      (-0.1083, -1.9316)
      (-0.2139, -1.9065)
      (-0.3144, -1.8654)
      (-0.4074, -1.8092)
      (-0.4905, -1.7394)
      (-0.5619, -1.6575)
      (-0.6197, -1.5656)
      (-0.6626, -1.4658)
      (-0.6895, -1.3606)
      (-0.6999, -1.2525)
      (-0.6934, -1.1441)
      (-0.6702, -1.0380)
      (-0.6309, -0.9368)
  ClaspOrb           fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=1 lineAlpha=0.00 n=22
      (+0.5400, -1.6200)
      (+0.5181, -1.4679)
      (+0.4543, -1.3281)
      (+0.3536, -1.2119)
      (+0.2243, -1.1288)
      (+0.0769, -1.0855)
      (-0.0769, -1.0855)
      (-0.2243, -1.1288)
      (-0.3536, -1.2119)
      (-0.4543, -1.3281)
      (-0.5181, -1.4679)
      (-0.5400, -1.6200)
      (-0.5181, -1.7721)
      (-0.4543, -1.9119)
      (-0.3536, -2.0281)
      (-0.2243, -2.1112)
      (-0.0769, -2.1545)
      (+0.0769, -2.1545)
      (+0.2243, -2.1112)
      (+0.3536, -2.0281)
      (+0.4543, -1.9119)
      (+0.5181, -1.7721)
  ClaspTrim          trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09728 noStroke=0 lineAlpha=0.85 n=4
      (-1.4400, -1.1800)
      (+1.4400, -1.1800)
      (+1.4400, -2.2400)
      (-1.4400, -2.2400)

[BACK] Moon Robe  equip.shoulders.moonrobe   (앵커 y=-1.27818)
  RobeBody           fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=39  sway=17+7
      (-1.1200, -1.2000)
      (+1.1200, -1.2000)
      (+1.2045, -1.3758)
      (+1.2828, -1.5531)
      (+1.3551, -1.7320)
      (+1.4212, -1.9125)
      (+1.4813, -2.0945)
      (+1.5353, -2.2781)
      (+1.5832, -2.4633)
      (+1.6250, -2.6500)
      (+1.6607, -2.8383)
      (+1.6903, -3.0281)
      (+1.7138, -3.2195)
      (+1.7312, -3.4125)
      (+1.7426, -3.6070)
      (+1.7478, -3.8031)
      (+1.7470, -4.0008)
      (+1.7400, -4.2000)
      (+1.2200, -4.6600)
      (+0.7400, -4.0800)
      (+0.0000, -4.8000)
      (-0.7400, -4.0800)
      (-1.2200, -4.6600)
      (-1.7400, -4.2000)
      (-1.7470, -4.0008)
      (-1.7478, -3.8031)
      (-1.7426, -3.6070)
      (-1.7312, -3.4125)
      (-1.7138, -3.2195)
      (-1.6903, -3.0281)
      (-1.6607, -2.8383)
      (-1.6250, -2.6500)
      (-1.5832, -2.4633)
      (-1.5353, -2.2781)
      (-1.4813, -2.0945)
      (-1.4213, -1.9125)
      (-1.3551, -1.7320)
      (-1.2828, -1.5531)
      (-1.2045, -1.3758)
  RobeYoke           fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=1 lineAlpha=0.00 n=4
      (-0.8600, -1.2200)
      (+0.8600, -1.2200)
      (+1.1000, -3.3000)
      (-1.1000, -3.3000)
  RobeCollar         fillns loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=1 lineAlpha=0.00 n=4
      (-0.8400, -1.4400)
      (-0.7000, -0.8600)
      (+0.7000, -0.8600)
      (+0.8400, -1.4400)
  RobeCollarEdge     edge   loop=False filled=False tone=4 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=4
      (-0.8400, -1.4400)
      (-0.7000, -0.8600)
      (+0.7000, -0.8600)
      (+0.8400, -1.4400)
  RobeMoon           fillns loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=1 lineAlpha=0.00 n=48
      (+0.6053, -4.4657)
      (+0.7683, -4.3209)
      (+0.8976, -4.1453)
      (+0.9874, -3.9467)
      (+1.0338, -3.7336)
      (+1.0347, -3.5156)
      (+0.9902, -3.3022)
      (+0.9022, -3.1027)
      (+0.7745, -2.9259)
      (+0.6128, -2.7797)
      (+0.4241, -2.6704)
      (+0.2168, -2.6029)
      (+0.0000, -2.5800)
      (-0.2168, -2.6029)
      (-0.4241, -2.6704)
      (-0.6128, -2.7797)
      (-0.7745, -2.9259)
      (-0.9022, -3.1027)
      (-0.9902, -3.3022)
      (-1.0347, -3.5156)
      (-1.0338, -3.7336)
      (-0.9874, -3.9467)
      (-0.8976, -4.1453)
      (-0.7683, -4.3209)
      (-0.6053, -4.4657)
      (-0.6723, -4.3491)
      (-0.7172, -4.2224)
      (-0.7383, -4.0896)
      (-0.7351, -3.9551)
      (-0.7076, -3.8235)
      (-0.6567, -3.6990)
      (-0.5842, -3.5858)
      (-0.4923, -3.4875)
      (-0.3842, -3.4076)
      (-0.2634, -3.3485)
      (-0.1339, -3.3122)
      (-0.0000, -3.3000)
      (+0.1339, -3.3122)
      (+0.2634, -3.3485)
      (+0.3842, -3.4076)
      (+0.4923, -3.4875)
      (+0.5842, -3.5858)
      (+0.6567, -3.6990)
      (+0.7076, -3.8235)
      (+0.7351, -3.9551)
      (+0.7383, -4.0896)
      (+0.7172, -4.2224)
      (+0.6723, -4.3491)
  RobeTrim           trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09323 noStroke=0 lineAlpha=0.85 n=39  sway=17+7
      (-1.1200, -1.2000)
      (+1.1200, -1.2000)
      (+1.2045, -1.3758)
      (+1.2828, -1.5531)
      (+1.3551, -1.7320)
      (+1.4212, -1.9125)
      (+1.4813, -2.0945)
      (+1.5353, -2.2781)
      (+1.5832, -2.4633)
      (+1.6250, -2.6500)
      (+1.6607, -2.8383)
      (+1.6903, -3.0281)
      (+1.7138, -3.2195)
      (+1.7312, -3.4125)
      (+1.7426, -3.6070)
      (+1.7478, -3.8031)
      (+1.7470, -4.0008)
      (+1.7400, -4.2000)
      (+1.2200, -4.6600)
      (+0.7400, -4.0800)
      (+0.0000, -4.8000)
      (-0.7400, -4.0800)
      (-1.2200, -4.6600)
      (-1.7400, -4.2000)
      (-1.7470, -4.0008)
      (-1.7478, -3.8031)
      (-1.7426, -3.6070)
      (-1.7312, -3.4125)
      (-1.7138, -3.2195)
      (-1.6903, -3.0281)
      (-1.6607, -2.8383)
      (-1.6250, -2.6500)
      (-1.5832, -2.4633)
      (-1.5353, -2.2781)
      (-1.4813, -2.0945)
      (-1.4213, -1.9125)
      (-1.3551, -1.7320)
      (-1.2828, -1.5531)
      (-1.2045, -1.3758)
