      (-1.6338, +1.5650)
      (-1.4480, +1.5514)
      (-1.2766, +1.4787)
      (-1.1377, +1.3546)
      (-1.0463, +1.1923)
      (-1.0120, +1.0093)
      (-1.0386, +0.8249)
      (-1.1232, +0.6590)
      (-1.2568, +0.5292)
      (-1.4250, +0.4494)
  HatGem             fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=0 lineAlpha=1.00 n=4
      (+1.2400, +0.9600)
      (+1.5600, +0.6200)
      (+1.2400, +0.2800)
      (+0.9200, +0.6200)
  HatTipGem          fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.13840 noStroke=0 lineAlpha=1.00 n=4
      (-0.1000, +2.4000)
      (+0.2200, +2.1000)
      (-0.1000, +1.8000)
      (-0.4200, +2.1000)
  HatTrimBrim        trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.85 n=11
      (-2.2000, +0.3400)
      (-1.7600, +0.5704)
      (-1.3200, +0.7496)
      (-0.8800, +0.8776)
      (-0.4400, +0.9544)
      (+0.0000, +0.9800)
      (+0.4400, +0.9544)
      (+0.8800, +0.8776)
      (+1.3200, +0.7496)
      (+1.7600, +0.5704)
      (+2.2000, +0.3400)
  HatTrimCone        trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.10380 noStroke=0 lineAlpha=0.85 n=10
      (+1.4000, +0.3150)
      (+1.2644, +0.5847)
      (+1.1022, +0.8449)
      (+0.9133, +1.0956)
      (+0.6978, +1.3367)
      (+0.4556, +1.5684)
      (+0.1867, +1.7906)
      (-0.1089, +2.0032)
      (-0.4311, +2.2064)
      (-0.7800, +2.4000)

[EYES] Astro Lens  equip.eyes.astrolens   (앵커 y=0.00000)
  LensDisc           fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=16
      (+0.8600, +0.0400)
      (+0.7945, +0.3691)
      (+0.6081, +0.6481)
      (+0.3291, +0.8345)
      (+0.0000, +0.9000)
      (-0.3291, +0.8345)
      (-0.6081, +0.6481)
      (-0.7945, +0.3691)
      (-0.8600, +0.0400)
      (-0.7945, -0.2891)
      (-0.6081, -0.5681)
      (-0.3291, -0.7545)
      (-0.0000, -0.8200)
      (+0.3291, -0.7545)
      (+0.6081, -0.5681)
      (+0.7945, -0.2891)
  LensCore           fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=1 lineAlpha=0.00 n=12
      (+0.4400, +0.0400)
      (+0.3811, +0.2600)
      (+0.2200, +0.4211)
      (+0.0000, +0.4800)
      (-0.2200, +0.4211)
      (-0.3811, +0.2600)
      (-0.4400, +0.0400)
      (-0.3811, -0.1800)
      (-0.2200, -0.3411)
      (-0.0000, -0.4000)
      (+0.2200, -0.3411)
      (+0.3811, -0.1800)
  LensPointTop       fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=4
      (+0.0000, +1.1400)
      (+0.3200, +0.8000)
      (+0.0000, +0.4600)
      (-0.3200, +0.8000)
  LensCradle         fill   loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=24
      (-0.6856, -0.4280)
      (-0.8900, -0.7400)
      (-0.9600, -1.1064)
      (-0.8851, -1.4718)
      (-0.6766, -1.7811)
      (-0.3659, -1.9875)
      (-0.0000, -2.0600)
      (+0.3659, -1.9875)
      (+0.6766, -1.7811)
      (+0.8851, -1.4718)
      (+0.9600, -1.1064)
      (+0.8900, -0.7400)
      (+0.6856, -0.4280)
      (+0.7709, -0.6815)
      (+0.7656, -0.9490)
      (+0.6703, -1.1989)
      (+0.4961, -1.4019)
      (+0.2635, -1.5341)
      (+0.0000, -1.5800)
      (-0.2635, -1.5341)
      (-0.4961, -1.4019)
      (-0.6703, -1.1989)
      (-0.7656, -0.9490)
      (-0.7709, -0.6815)
  LensArm            line   loop=False filled=False tone=0 layer=0 strokeMult=1.00 strokeInR=0.11530 noStroke=0 lineAlpha=1.00 n=5
      (-0.7945, +0.3691)
      (-0.9957, +0.4601)
      (-1.1736, +0.5823)
      (-1.3284, +0.7356)
      (-1.4600, +0.9200)
  LensBezel          trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.08647 noStroke=0 lineAlpha=0.85 n=16
      (+0.8600, +0.0400)
      (+0.7945, +0.3691)
      (+0.6081, +0.6481)
      (+0.3291, +0.8345)
      (+0.0000, +0.9000)
      (-0.3291, +0.8345)
      (-0.6081, +0.6481)
      (-0.7945, +0.3691)
      (-0.8600, +0.0400)
      (-0.7945, -0.2891)
      (-0.6081, -0.5681)
      (-0.3291, -0.7545)
      (-0.0000, -0.8200)
      (+0.3291, -0.7545)
      (+0.6081, -0.5681)
      (+0.7945, -0.2891)

[NECK] Moon Clasp  equip.neck.moonclasp   (앵커 y=-1.27818)
  ClaspPlateBack     fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=4
      (-1.4800, -1.2800)
      (-0.5200, -1.2800)
      (-0.5200, -1.9200)
      (-1.4800, -1.9200)
  ClaspPlateFront    fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=4
      (+0.5200, -1.2800)
      (+1.4800, -1.2800)
      (+1.4800, -1.9200)
      (+0.5200, -1.9200)
  ClaspLiningBack    fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=1 lineAlpha=0.00 n=4
      (-1.4400, -1.3800)
      (-0.8600, -1.3800)
      (-0.8600, -1.9000)
      (-1.4400, -1.9000)
  ClaspLiningFront   fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=1 lineAlpha=0.00 n=4
      (+0.8600, -1.3800)
      (+1.4400, -1.3800)
      (+1.4400, -1.9000)
      (+0.8600, -1.9000)
  ClaspMoon          fill   loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=24
      (-0.6531, -1.0720)
      (-0.8511, -1.3707)
      (-0.9200, -1.7224)
      (-0.8493, -2.0737)
      (-0.6497, -2.3714)
      (-0.3515, -2.5702)
      (-0.0000, -2.6400)
      (+0.3515, -2.5702)
      (+0.6497, -2.3714)
      (+0.8493, -2.0737)
      (+0.9200, -1.7224)
      (+0.8511, -1.3707)
      (+0.6531, -1.0720)
      (+0.7321, -1.3122)
      (+0.7257, -1.5650)
      (+0.6345, -1.8008)
      (+0.4692, -1.9922)
      (+0.2492, -2.1168)
      (+0.0000, -2.1600)
      (-0.2492, -2.1168)
      (-0.4692, -1.9922)
      (-0.6345, -1.8008)
      (-0.7257, -1.5650)
      (-0.7321, -1.3122)
  ClaspOrb           fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=1 lineAlpha=0.00 n=12
      (+0.5400, -1.6600)
      (+0.4677, -1.3900)
      (+0.2700, -1.1923)
      (+0.0000, -1.1200)
      (-0.2700, -1.1923)
      (-0.4677, -1.3900)
      (-0.5400, -1.6600)
      (-0.4677, -1.9300)
      (-0.2700, -2.1277)
      (-0.0000, -2.2000)
      (+0.2700, -2.1277)
      (+0.4677, -1.9300)
  ClaspChain         seam   loop=False filled=False tone=4 layer=0 strokeMult=0.80 strokeInR=0.10376 noStroke=0 lineAlpha=0.55 n=2
      (+0.0000, -2.5000)
      (+0.0000, -3.3000)
  ClaspDrop          fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12970 noStroke=0 lineAlpha=1.00 n=4
      (+0.0000, -3.2200)
      (+0.3400, -3.5800)
      (+0.0000, -3.9400)
      (-0.3400, -3.5800)
  ClaspTrimBack      trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09728 noStroke=0 lineAlpha=0.85 n=4
      (-1.4800, -1.2800)
      (-0.5200, -1.2800)
      (-0.5200, -1.9200)
      (-1.4800, -1.9200)
  ClaspTrimFront     trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09728 noStroke=0 lineAlpha=0.85 n=4
      (+0.5200, -1.2800)
      (+1.4800, -1.2800)
      (+1.4800, -1.9200)
      (+0.5200, -1.9200)

[BACK] Moon Robe  equip.shoulders.moonrobe   (앵커 y=-1.27818)
  RobeBody           fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=19  sway=7+7
      (-1.1200, -1.2000)
      (+1.1200, -1.2000)
      (+1.3317, -1.6722)
      (+1.5000, -2.1556)
      (+1.6250, -2.6500)
      (+1.7067, -3.1556)
      (+1.7450, -3.6722)
      (+1.7400, -4.2000)
      (+1.2200, -4.6600)
      (+0.7400, -4.0800)
      (+0.0000, -4.8000)
      (-0.7400, -4.0800)
      (-1.2200, -4.6600)
      (-1.7400, -4.2000)
      (-1.7450, -3.6722)
      (-1.7067, -3.1556)
      (-1.6250, -2.6500)
      (-1.5000, -2.1556)
      (-1.3317, -1.6722)
  RobeYokeBack       fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=1 lineAlpha=0.00 n=4
      (-1.0800, -1.2200)
      (-0.4200, -1.2200)
      (-0.6000, -3.3000)
      (-1.6200, -3.3000)
  RobeYokeFront      fillns loop=True  filled=True  tone=2 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=1 lineAlpha=0.00 n=4
      (+0.4200, -1.2200)
      (+1.0800, -1.2200)
      (+1.6200, -3.3000)
      (+0.6000, -3.3000)
  RobeCollar         fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=4
      (-0.7600, -1.2000)
      (-0.6400, -0.5000)
      (+0.6400, -0.5000)
      (+0.7600, -1.2000)
  RobeMoon           fill   loop=True  filled=True  tone=1 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=24
      (+0.6505, -4.4329)
      (+0.8857, -4.1194)
      (+0.9792, -3.7389)
      (+0.9162, -3.3521)
      (+0.7066, -3.0209)
      (+0.3840, -2.7984)
      (+0.0000, -2.7200)
      (-0.3840, -2.7984)
      (-0.7066, -3.0209)
      (-0.9162, -3.3521)
      (-0.9792, -3.7389)
      (-0.8857, -4.1194)
      (-0.6505, -4.4329)
      (-0.7462, -4.1843)
      (-0.7501, -3.9179)
      (-0.6619, -3.6665)
      (-0.4923, -3.4610)
      (-0.2623, -3.3267)
      (-0.0000, -3.2800)
      (+0.2623, -3.3267)
      (+0.4923, -3.4610)
      (+0.6619, -3.6665)
      (+0.7501, -3.9179)
      (+0.7462, -4.1843)
  RobeGem            fill   loop=True  filled=True  tone=0 layer=0 strokeMult=1.00 strokeInR=0.12430 noStroke=0 lineAlpha=1.00 n=4
      (+0.0000, -0.7600)
      (+0.3400, -1.1200)
      (+0.0000, -1.4800)
      (-0.3400, -1.1200)
  RobeTrim           trim   loop=False filled=False tone=3 layer=0 strokeMult=0.75 strokeInR=0.09323 noStroke=0 lineAlpha=0.85 n=19  sway=7+7
      (-1.1200, -1.2000)
      (+1.1200, -1.2000)
      (+1.3317, -1.6722)
      (+1.5000, -2.1556)
      (+1.6250, -2.6500)
      (+1.7067, -3.1556)
      (+1.7450, -3.6722)
      (+1.7400, -4.2000)
      (+1.2200, -4.6600)
      (+0.7400, -4.0800)
      (+0.0000, -4.8000)
      (-0.7400, -4.0800)
      (-1.2200, -4.6600)
      (-1.7400, -4.2000)
      (-1.7450, -3.6722)
      (-1.7067, -3.1556)
      (-1.6250, -2.6500)
      (-1.5000, -2.1556)
      (-1.3317, -1.6722)
